  0.199750  0.434750  0.004902
  0.199750  0.458250  0.004838
  0.199750  0.481750  0.004801
  0.199750  0.505250  0.004801
  0.199750  0.528750  0.004801
  0.199750  0.552250  0.004872
  0.199750  0.575750  0.004928
  0.199750  0.599250  0.004954
  0.199750  0.622750  0.004971
  0.199750  0.646250  0.004984
  0.199750  0.669750  0.004984
  0.199750  0.693250  0.004984
  0.199750  0.716750  0.004984
  0.199750  0.740250  0.004993
  0.199750  0.763750  0.004999
  0.199750  0.787250  0.004999
  0.199750  0.810750  0.005000
  0.199750  0.834250  0.005000
  0.223250  0.082250  0.004999
  0.223250  0.105750  0.005000
  0.223250  0.129250  0.004999
  0.223250  0.152750  0.004999
  0.223250  0.176250  0.004999
  0.223250  0.199750  0.004993
  0.223250  0.223250  0.004993
  0.223250  0.246750  0.004984
  0.223250  0.270250  0.004984
  0.223250  0.293750  0.004971
  0.223250  0.317250  0.004971
  0.223250  0.340750  0.004954
  0.223250  0.364250  0.004928
  0.223250  0.387750  0.004902
  0.223250  0.411250  0.004872
  0.223250  0.434750  0.004801
  0.223250  0.458250  0.004757
  0.223250  0.481750  0.004757
  0.223250  0.505250  0.004757
  0.223250  0.528750  0.004757
  0.223250  0.552250  0.004801
  0.223250  0.575750  0.004838
  0.223250  0.599250  0.004902
  0.223250  0.622750  0.004928
  0.223250  0.646250  0.004954
  0.223250  0.669750  0.004954
  0.223250  0.693250  0.004971
  0.223250  0.716750  0.004971
  0.223250  0.740250  0.004993
  0.223250  0.763750  0.004999
  0.223250  0.787250  0.004999
  0.223250  0.810750  0.005000
  0.223250  0.834250  0.005000
  0.223250  0.857750  0.005000
  0.246750  0.058750  0.004999
  0.246750  0.082250  0.004999
  0.246750  0.105750  0.004999
  0.246750  0.129250  0.004999
  0.246750  0.152750  0.004993
  0.246750  0.176250  0.004993
  0.246750  0.199750  0.004984
  0.246750  0.223250  0.004984
  0.246750  0.246750  0.004971
  0.246750  0.270250  0.004954
  0.246750  0.293750  0.004932
  0.246750  0.317250  0.004928
  0.246750  0.340750  0.004902
  0.246750  0.364250  0.004872
  0.246750  0.387750  0.004838
  0.246750  0.411250  0.004801
  0.246750  0.434750  0.004757
  0.246750  0.458250  0.004757
  0.246750  0.481750  0.004757
  0.246750  0.505250  0.004757
  0.246750  0.528750  0.004757
  0.246750  0.552250  0.004757
  0.246750  0.575750  0.004757
  0.246750  0.599250  0.004801
  0.246750  0.622750  0.004872
  0.246750  0.646250  0.004902
  0.246750  0.669750  0.004928
  0.246750  0.693250  0.004954
  0.246750  0.716750  0.004971
  0.246750  0.740250  0.004984
  0.246750  0.763750  0.004999
  0.246750  0.787250  0.004999
  0.246750  0.810750  0.005000
  0.246750  0.834250  0.005000
  0.246750  0.857750  0.005000
  0.246750  0.881250  0.005000
  0.270250  0.058750  0.005000
  0.270250  0.082250  0.005000
  0.270250  0.105750  0.004999
  0.270250  0.129250  0.004993
  0.270250  0.152750  0.004984
  0.270250  0.176250  0.004984
  0.270250  0.199750  0.004971
  0.270250  0.223250  0.004954
  0.270250  0.246750  0.004928
  0.270250  0.270250  0.004902
  0.270250  0.293750  0.004872
  0.270250  0.317250  0.004838
  0.270250  0.340750  0.004801
  0.270250  0.364250  0.004801
  0.270250  0.387750  0.004757
  0.270250  0.411250  0.004757
  0.270250  0.434750  0.004757
  0.270250  0.458250  0.004757
  0.270250  0.481750  0.004757
  0.270250  0.505250  0.004757
  0.270250  0.528750  0.004757
  0.270250  0.552250  0.004757
  0.270250  0.575750  0.004757
  0.270250  0.599250  0.004757
  0.270250  0.622750  0.004801
  0.270250  0.646250  0.004838
  0.270250  0.669750  0.004872
  0.270250  0.693250  0.004928
  0.270250  0.716750  0.004971
  0.270250  0.740250  0.004984
  0.270250  0.763750  0.004993
  0.270250  0.787250  0.004999
  0.270250  0.810750  0.005000
  0.270250  0.834250  0.005000
  0.270250  0.857750  0.005000
  0.270250  0.881250  0.005000
  0.293750  0.035250  0.005000
  0.293750  0.058750  0.005000
  0.293750  0.082250  0.005000
  0.293750  0.105750  0.004999
  0.293750  0.129250  0.004999
  0.293750  0.152750  0.004984
  0.293750  0.176250  0.004971
  0.293750  0.199750  0.004928
  0.293750  0.223250  0.004886
  0.293750  0.246750  0.004838
  0.293750  0.270250  0.004801
  0.293750  0.293750  0.004757
  0.293750  0.317250  0.004757
  0.293750  0.340750  0.004757
  0.293750  0.364250  0.004757
  0.293750  0.387750  0.004757
  0.293750  0.411250  0.004757
  0.293750  0.434750  0.004757
  0.293750  0.458250  0.004757
  0.293750  0.481750  0.004757
  0.293750  0.505250  0.004757
  0.293750  0.528750  0.004757
  0.293750  0.552250  0.004757
  0.293750  0.575750  0.004757
  0.293750  0.599250  0.004757
  0.293750  0.622750  0.004757
  0.293750  0.646250  0.004757
  0.293750  0.669750  0.004838
  0.293750  0.693250  0.004902
  0.293750  0.716750  0.004954
  0.293750  0.740250  0.004984
  0.293750  0.763750  0.004993
  0.293750  0.787250  0.004999
  0.293750  0.810750  0.004999
  0.293750  0.834250  0.005000
  0.293750  0.857750  0.005000
  0.293750  0.881250  0.005000
  0.293750  0.904750  0.005000
  0.317250  0.035250  0.005000
  0.317250  0.058750  0.005000
  0.317250  0.082250  0.005000
  0.317250  0.105750  0.004999
  0.317250  0.129250  0.004999
  0.317250  0.152750  0.004993
  0.317250  0.176250  0.004971
  0.317250  0.199750  0.004902
  0.317250  0.223250  0.004801
  0.317250  0.246750  0.004757
  0.317250  0.270250  0.004757
  0.317250  0.293750  0.004757
  0.317250  0.317250  0.004757
  0.317250  0.340750  0.004757
  0.317250  0.364250  0.004757
  0.317250  0.387750  0.004757
  0.317250  0.411250  0.004757
  0.317250  0.434750  0.004757
  0.317250  0.458250  0.004757
  0.317250  0.481750  0.004757
  0.317250  0.505250  0.004757
  0.317250  0.528750  0.004757
  0.317250  0.552250  0.004757
  0.317250  0.575750  0.004757
  0.317250  0.599250  0.004757
  0.317250  0.622750  0.004757
  0.317250  0.646250  0.004757
  0.317250  0.669750  0.004801
  0.317250  0.693250  0.004872
  0.317250  0.716750  0.004932
  0.317250  0.740250  0.004971
  0.317250  0.763750  0.004993
  0.317250  0.787250  0.004999
  0.317250  0.810750  0.004999
  0.317250  0.834250  0.004999
  0.317250  0.857750  0.005000
  0.317250  0.881250  0.005000
  0.317250  0.904750  0.005000
  0.340750  0.035250  0.005000
  0.340750  0.058750  0.005000
  0.340750  0.082250  0.005000
  0.340750  0.105750  0.004999
  0.340750  0.129250  0.004999
  0.340750  0.152750  0.004984
  0.340750  0.176250  0.004954
  0.340750  0.199750  0.004872
  0.340750  0.223250  0.004757
  0.340750  0.246750  0.004757
  0.340750  0.270250  0.004757
  0.340750  0.293750  0.004757
  0.340750  0.317250  0.004757
  0.340750  0.340750  0.004757
  0.340750  0.364250  0.004757
  0.340750  0.387750  0.004757
  0.340750  0.411250  0.004757
  0.340750  0.434750  0.004757
  0.340750  0.458250  0.004757
  0.340750  0.481750  0.004757
  0.340750  0.505250  0.004757
  0.340750  0.528750  0.004757
  0.340750  0.552250  0.004757
  0.340750  0.575750  0.004757
  0.340750  0.599250  0.004757
  0.340750  0.622750  0.004757
  0.340750  0.646250  0.004757
  0.340750  0.669750  0.004757
  0.340750  0.693250  0.004838
  0.340750  0.716750  0.004928
  0.340750  0.740250  0.004972
  0.340750  0.763750  0.004984
  0.340750  0.787250  0.004993
  0.340750  0.810750  0.004999
  0.340750  0.834250  0.004999
  0.340750  0.857750  0.005000
  0.340750  0.881250  0.005000
  0.340750  0.904750  0.005000
  0.364250  0.011750  0.005000
  0.364250  0.035250  0.005000
  0.364250  0.058750  0.005000
  0.364250  0.082250  0.004999
  0.364250  0.105750  0.004999
  0.364250  0.129250  0.004993
  0.364250  0.152750  0.004984
  0.364250  0.176250  0.004954
  0.364250  0.199750  0.004838
  0.364250  0.223250  0.004757
  0.364250  0.246750  0.004757
  0.364250  0.270250  0.004757
  0.364250  0.293750  0.004757
  0.364250  0.317250  0.004757
  0.364250  0.340750  0.004757
  0.364250  0.364250  0.004757
  0.364250  0.387750  0.004757
  0.364250  0.411250  0.004757
  0.364250  0.434750  0.004757
  0.364250  0.458250  0.004757
  0.364250  0.481750  0.004757
  0.364250  0.505250  0.004757
  0.364250  0.528750  0.004757
  0.364250  0.552250  0.004757
  0.364250  0.575750  0.004757
  0.364250  0.599250  0.004757
  0.364250  0.622750  0.004757
  0.364250  0.646250  0.004757
  0.364250  0.669750  0.004757
  0.364250  0.693250  0.004801
  0.364250  0.716750  0.004902
  0.364250  0.740250  0.004954
  0.364250  0.763750  0.004984
  0.364250  0.787250  0.004993
  0.364250  0.810750  0.004993
  0.364250  0.834250  0.004999
  0.364250  0.857750  0.004999
  0.364250  0.881250  0.005000
  0.364250  0.904750  0.005000
  0.364250  0.928250  0.005000
  0.387750  0.011750  0.005000
  0.387750  0.035250  0.005000
  0.387750  0.058750  0.005000
  0.387750  0.082250  0.004999
  0.387750  0.105750  0.004999
  0.387750  0.129250  0.004993
  0.387750  0.152750  0.004974
  0.387750  0.176250  0.004928
  0.387750  0.199750  0.004801
  0.387750  0.223250  0.004757
  0.387750  0.246750  0.004757
  0.387750  0.270250  0.004757
  0.387750  0.293750  0.004757
  0.387750  0.317250  0.004757
  0.387750  0.340750  0.004757
  0.387750  0.364250  0.004757
  0.387750  0.387750  0.004757
  0.387750  0.411250  0.004757
  0.387750  0.434750  0.004757
  0.387750  0.458250  0.004757
  0.387750  0.481750  0.004757
  0.387750  0.505250  0.004757
  0.387750  0.528750  0.004757
  0.387750  0.552250  0.004757
  0.387750  0.575750  0.004757
  0.387750  0.599250  0.004757
  0.387750  0.622750  0.004757
  0.387750  0.646250  0.004757
  0.387750  0.669750  0.004757
  0.387750  0.693250  0.004801
  0.387750  0.716750  0.004872
  0.387750  0.740250  0.004928
  0.387750  0.763750  0.004971
  0.387750  0.787250  0.004984
  0.387750  0.810750  0.004993
  0.387750  0.834250  0.004999
  0.387750  0.857750  0.004999
  0.387750  0.881250  0.004999
  0.387750  0.904750  0.005000
  0.387750  0.928250  0.005000
  0.411250  0.011750  0.005000
  0.411250  0.035250  0.005000
  0.411250  0.058750  0.004999
  0.411250  0.082250  0.004999
  0.411250  0.105750  0.004993
  0.411250  0.129250  0.004984
  0.411250  0.152750  0.004954
  0.411250  0.176250  0.004872
  0.411250  0.199750  0.004757
  0.411250  0.223250  0.004757
  0.411250  0.246750  0.004757
  0.411250  0.270250  0.004757
  0.411250  0.293750  0.004757
  0.411250  0.317250  0.004757
  0.411250  0.340750  0.004757
  0.411250  0.364250  0.004678
  0.411250  0.387750  0.004678
  0.411250  0.411250  0.004678
  0.411250  0.434750  0.004678
  0.411250  0.458250  0.004678
  0.411250  0.481750  0.004757
  0.411250  0.505250  0.004757
  0.411250  0.528750  0.004757
  0.411250  0.552250  0.004757
  0.411250  0.575750  0.004757
  0.411250  0.599250  0.004757
  0.411250  0.622750  0.004757
  0.411250  0.646250  0.004757
  0.411250  0.669750  0.004757
  0.411250  0.693250  0.004757
  0.411250  0.716750  0.004838
  0.411250  0.740250  0.004902
  0.411250  0.763750  0.004954
  0.411250  0.787250  0.004971
  0.411250  0.810750  0.004984
  0.411250  0.834250  0.004993
  0.411250  0.857750  0.004999
  0.411250  0.881250  0.004999
  0.411250  0.904750  0.005000
  0.411250  0.928250  0.005000
  0.434750  0.011750  0.005000
  0.434750  0.035250  0.005000
  0.434750  0.058750  0.004999
  0.434750  0.082250  0.004999
  0.434750  0.105750  0.004993
  0.434750  0.129250  0.004971
  0.434750  0.152750  0.004928
  0.434750  0.176250  0.004838
  0.434750  0.199750  0.004757
  0.434750  0.223250  0.004757
  0.434750  0.246750  0.004757
  0.434750  0.270250  0.004757
  0.434750  0.293750  0.004757
  0.434750  0.317250  0.004678
  0.434750  0.340750  0.004678
  0.434750  0.364250  0.004678
  0.434750  0.387750  0.004678
  0.434750  0.411250  0.004678
  0.434750  0.434750  0.004678
  0.434750  0.458250  0.004678
  0.434750  0.481750  0.004678
  0.434750  0.505250  0.004678
  0.434750  0.528750  0.004757
  0.434750  0.552250  0.004757
  0.434750  0.575750  0.004757
  0.434750  0.599250  0.004757
  0.434750  0.622750  0.004757
  0.434750  0.646250  0.004757
  0.434750  0.669750  0.004757
  0.434750  0.693250  0.004757
  0.434750  0.716750  0.004801
  0.434750  0.740250  0.004872
  0.434750  0.763750  0.004928
  0.434750  0.787250  0.004954
  0.434750  0.810750  0.004984
  0.434750  0.834250  0.004993
  0.434750  0.857750  0.004999
  0.434750  0.881250  0.004999
  0.434750  0.904750  0.005000
  0.434750  0.928250  0.005000
  0.458250  0.011750  0.005000
  0.458250  0.035250  0.005000
  0.458250  0.058750  0.004999
  0.458250  0.082250  0.004993
  0.458250  0.105750  0.004984
  0.458250  0.129250  0.004971
  0.458250  0.152750  0.004924
  0.458250  0.176250  0.004838
  0.458250  0.199750  0.004757
  0.458250  0.223250  0.004757
  0.458250  0.246750  0.004757
  0.458250  0.270250  0.004757
  0.458250  0.293750  0.004757
  0.458250  0.317250  0.004678
  0.458250  0.340750  0.004678
  0.458250  0.364250  0.004678
  0.458250  0.387750  0.004678
  0.458250  0.411250  0.004678
  0.458250  0.434750  0.004678
  0.458250  0.458250  0.004678
  0.458250  0.481750  0.004678
  0.458250  0.505250  0.004678
  0.458250  0.528750  0.004757
  0.458250  0.552250  0.004757
  0.458250  0.575750  0.004757
  0.458250  0.599250  0.004757
  0.458250  0.622750  0.004757
  0.458250  0.646250  0.004757
  0.458250  0.669750  0.004757
  0.458250  0.693250  0.004757
  0.458250  0.716750  0.004757
  0.458250  0.740250  0.004838
  0.458250  0.763750  0.004902
  0.458250  0.787250  0.004954
  0.458250  0.810750  0.004971
  0.458250  0.834250  0.004984
  0.458250  0.857750  0.004993
  0.458250  0.881250  0.004999
  0.458250  0.904750  0.005000
  0.458250  0.928250  0.005000
  0.481750  0.011750  0.005000
  0.481750  0.035250  0.005000
  0.481750  0.058750  0.004999
  0.481750  0.082250  0.004999
  0.481750  0.105750  0.004993
  0.481750  0.129250  0.004971
  0.481750  0.152750  0.004928
  0.481750  0.176250  0.004838
  0.481750  0.199750  0.004757
  0.481750  0.223250  0.004757
  0.481750  0.246750  0.004757
  0.481750  0.270250  0.004757
  0.481750  0.293750  0.004678
  0.481750  0.317250  0.004678
  0.481750  0.340750  0.004678
  0.481750  0.364250  0.004678
  0.481750  0.387750  0.004678
  0.481750  0.411250  0.004678
  0.481750  0.434750  0.004678
  0.481750  0.458250  0.004678
  0.481750  0.481750  0.004678
  0.481750  0.505250  0.004678
  0.481750  0.528750  0.004678
  0.481750  0.552250  0.004757
  0.481750  0.575750  0.004757
  0.481750  0.599250  0.004757
  0.481750  0.622750  0.004757
  0.481750  0.646250  0.004757
  0.481750  0.669750  0.004757
  0.481750  0.693250  0.004757
  0.481750  0.716750  0.004757
  0.481750  0.740250  0.004838
  0.481750  0.763750  0.004902
  0.481750  0.787250  0.004932
  0.481750  0.810750  0.004971
  0.481750  0.834250  0.004984
  0.481750  0.857750  0.004993
  0.481750  0.881250  0.004999
  0.481750  0.904750  0.005000
  0.481750  0.928250  0.005000
  0.505250  0.011750  0.005000
  0.505250  0.035250  0.005000
  0.505250  0.058750  0.004999
  0.505250  0.082250  0.004999
  0.505250  0.105750  0.004993
  0.505250  0.129250  0.004984
  0.505250  0.152750  0.004954
  0.505250  0.176250  0.004872
  0.505250  0.199750  0.004757
  0.505250  0.223250  0.004757
  0.505250  0.246750  0.004757
  0.505250  0.270250  0.004757
  0.505250  0.293750  0.004678
  0.505250  0.317250  0.004678
  0.505250  0.340750  0.004678
  0.505250  0.364250  0.004678
  0.505250  0.387750  0.004678
  0.505250  0.411250  0.004678
  0.505250  0.434750  0.004678
  0.505250  0.458250  0.004678
  0.505250  0.481750  0.004678
  0.505250  0.505250  0.004678
  0.505250  0.528750  0.004678
  0.505250  0.552250  0.004757
  0.505250  0.575750  0.004757
  0.505250  0.599250  0.004757
  0.505250  0.622750  0.004757
  0.505250  0.646250  0.004757
  0.505250  0.669750  0.004757
  0.505250  0.693250  0.004757
  0.505250  0.716750  0.004757
  0.505250  0.740250  0.004838
  0.505250  0.763750  0.004902
  0.505250  0.787250  0.004954
  0.505250  0.810750  0.004971
  0.505250  0.834250  0.004993
  0.505250  0.857750  0.004999
  0.505250  0.881250  0.004999
  0.505250  0.904750  0.005000
  0.505250  0.928250  0.005000
  0.528750  0.011750  0.005000
  0.528750  0.035250  0.005000
  0.528750  0.058750  0.004999
  0.528750  0.082250  0.004999
  0.528750  0.105750  0.004993
  0.528750  0.129250  0.004984
  0.528750  0.152750  0.004971
  0.528750  0.176250  0.004902
  0.528750  0.199750  0.004801
  0.528750  0.223250  0.004757
  0.528750  0.246750  0.004757
  0.528750  0.270250  0.004757
  0.528750  0.293750  0.004678
  0.528750  0.317250  0.004678
  0.528750  0.340750  0.004678
  0.528750  0.364250  0.004678
  0.528750  0.387750  0.004678
  0.528750  0.411250  0.004678
  0.528750  0.434750  0.004678
  0.528750  0.458250  0.004678
  0.528750  0.481750  0.004678
  0.528750  0.505250  0.004678
  0.528750  0.528750  0.004678
  0.528750  0.552250  0.004757
  0.528750  0.575750  0.004757
  0.528750  0.599250  0.004757
  0.528750  0.622750  0.004757
  0.528750  0.646250  0.004757
  0.528750  0.669750  0.004757
  0.528750  0.693250  0.004757
  0.528750  0.716750  0.004757
  0.528750  0.740250  0.004872
  0.528750  0.763750  0.004928
  0.528750  0.787250  0.004971
  0.528750  0.810750  0.004984
  0.528750  0.834250  0.004993
  0.528750  0.857750  0.004999
  0.528750  0.881250  0.004999
  0.528750  0.904750  0.005000
  0.528750  0.928250  0.005000
  0.552250  0.011750  0.005000
  0.552250  0.035250  0.005000
  0.552250  0.058750  0.005000
  0.552250  0.082250  0.004999
  0.552250  0.105750  0.004999
  0.552250  0.129250  0.004993
  0.552250  0.152750  0.004984
  0.552250  0.176250  0.004928
  0.552250  0.199750  0.004801
  0.552250  0.223250  0.004757
  0.552250  0.246750  0.004757
  0.552250  0.270250  0.004757
  0.552250  0.293750  0.004678
  0.552250  0.317250  0.004678
  0.552250  0.340750  0.004678
  0.552250  0.364250  0.004678
  0.552250  0.387750  0.004678
  0.552250  0.411250  0.004678
  0.552250  0.434750  0.004678
  0.552250  0.458250  0.004678
  0.552250  0.481750  0.004678
  0.552250  0.505250  0.004678
  0.552250  0.528750  0.004757
  0.552250  0.552250  0.004757
  0.552250  0.575750  0.004757
  0.552250  0.599250  0.004757
  0.552250  0.622750  0.004757
  0.552250  0.646250  0.004757
  0.552250  0.669750  0.004757
  0.552250  0.693250  0.004757
  0.552250  0.716750  0.004801
  0.552250  0.740250  0.004902
  0.552250  0.763750  0.004954
  0.552250  0.787250  0.004984
  0.552250  0.810750  0.004993
  0.552250  0.834250  0.004999
  0.552250  0.857750  0.004999
  0.552250  0.881250  0.004999
  0.552250  0.904750  0.005000
  0.552250  0.928250  0.005000
  0.575750  0.011750  0.005000
  0.575750  0.035250  0.005000
  0.575750  0.058750  0.005000
  0.575750  0.082250  0.004999
  0.575750  0.105750  0.004999
  0.575750  0.129250  0.004993
  0.575750  0.152750  0.004984
  0.575750  0.176250  0.004954
  0.575750  0.199750  0.004838
  0.575750  0.223250  0.004757
  0.575750  0.246750  0.004757
  0.575750  0.270250  0.004757
  0.575750  0.293750  0.004678
  0.575750  0.317250  0.004678
  0.575750  0.340750  0.004678
  0.575750  0.364250  0.004678
  0.575750  0.387750  0.004678
  0.575750  0.411250  0.004678
  0.575750  0.434750  0.004678
  0.575750  0.458250  0.004678
  0.575750  0.481750  0.004678
  0.575750  0.505250  0.004757
  0.575750  0.528750  0.004757
  0.575750  0.552250  0.004757
  0.575750  0.575750  0.004757
  0.575750  0.599250  0.004757
  0.575750  0.622750  0.004757
  0.575750  0.646250  0.004757
  0.575750  0.669750  0.004757
  0.575750  0.693250  0.004757
  0.575750  0.716750  0.004801
  0.575750  0.740250  0.004902
  0.575750  0.763750  0.004974
  0.575750  0.787250  0.004984
  0.575750  0.810750  0.004993
  0.575750  0.834250  0.004999
  0.575750  0.857750  0.004999
  0.575750  0.881250  0.005000
  0.575750  0.904750  0.005000
  0.575750  0.928250  0.005000
  0.599250  0.035250  0.005000
  0.599250  0.058750  0.005000
  0.599250  0.082250  0.005000
  0.599250  0.105750  0.004999
  0.599250  0.129250  0.004999
  0.599250  0.152750  0.004993
  0.599250  0.176250  0.004954
  0.599250  0.199750  0.004838
  0.599250  0.223250  0.004757
  0.599250  0.246750  0.004757
  0.599250  0.270250  0.004757
  0.599250  0.293750  0.004678
  0.599250  0.317250  0.004678
  0.599250  0.340750  0.004678
  0.599250  0.364250  0.004678
  0.599250  0.387750  0.004678
  0.599250  0.411250  0.004736
  0.599250  0.434750  0.004757
  0.599250  0.458250  0.004757
  0.599250  0.481750  0.004757
  0.599250  0.505250  0.004757
  0.599250  0.528750  0.004757
  0.599250  0.552250  0.004757
  0.599250  0.575750  0.004757
  0.599250  0.599250  0.004757
  0.599250  0.622750  0.004757
  0.599250  0.646250  0.004757
  0.599250  0.669750  0.004757
  0.599250  0.693250  0.004757
  0.599250  0.716750  0.004838
  0.599250  0.740250  0.004928
  0.599250  0.763750  0.004971
  0.599250  0.787250  0.004993
  0.599250  0.810750  0.004999
  0.599250  0.834250  0.004999
  0.599250  0.857750  0.005000
  0.599250  0.881250  0.005000
  0.599250  0.904750  0.005000
  0.622750  0.035250  0.005000
